订单号,商品ID,商品名,品牌,类别,规格,单价,数量,总价,下单时间
98232020020273,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,1,15,2020-02-26 11:23:47
98232020020274,700007,猕猴桃味薯片,开口哭牌,零食,200克,20,1,20,2020-02-26 16:59:49
98232020020275,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,1,5,2020-02-26 19:19:20
98232020020276,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,1,15,2020-02-26 20:32:46
98232020020277,700015,青草味可乐,君再来牌,饮料,550毫升,5,1,5,2020-02-26 22:17:56
98232020020278,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,1,5,2020-02-26 22:58:42
98232020020279,700004,麻辣味口香糖,开口哭牌,零食,100克,15,1,15,2020-02-27 13:45:47
98232020020280,700002,榴莲味口香糖,开口哭牌,零食,100克,15,1,15,2020-02-27 14:44:39
98232020020281,700008,榴莲味薯片,开口哭牌,零食,200克,20,1,20,2020-02-27 14:45:11
98232020020282,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,1,15,2020-02-27 15:14:17
98232020020283,700010,麻辣味口香糖,开口哭牌,零食,200克,20,1,20,2020-02-27 15:36:35
98232020020284,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,1,15,2020-02-27 18:19:32
98232020020285,700009,芹菜味薯片,开口哭牌,零食,200克,20,2,40,2020-02-27 18:46:16
98232020020286,700013,火龙果可乐,君再来牌,饮料,550毫升,5,1,5,2020-02-27 19:49:29
98232020020287,700014,有点酸可乐,君再来牌,饮料,550毫升,5,2,10,2020-02-27 20:19:03
98232020020288,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,1,5,2020-02-27 22:52:22
98232020020289,700011,蟹黄味薯片,开口哭牌,零食,200克,20,1,20,2020-02-27 23:11:43
98232020020290,700006,没有一点味口香糖,开口哭牌,零食,100克,15,1,15,2020-02-28 07:09:57
98232020020291,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,2,10,2020-02-28 07:22:48
98232020020292,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,1,15,2020-02-28 07:41:45
98232020020293,700003,芹菜味口香糖,开口哭牌,零食,100克,15,10,150,2020-02-28 09:24:44
98232020020294,700002,榴莲味口香糖,开口哭牌,零食,100克,15,1,15,2020-02-28 10:29:59
98232020020295,700004,麻辣味口香糖,开口哭牌,零食,100克,15,2,30,2020-02-28 11:22:07
98232020020296,700011,蟹黄味薯片,开口哭牌,零食,200克,20,1,20,2020-02-28 11:26:47
98232020020297,700007,猕猴桃味薯片,开口哭牌,零食,200克,20,1,20,2020-02-28 12:00:25
98232020020298,700008,榴莲味薯片,开口哭牌,零食,200克,20,2,40,2020-02-28 13:41:29
98232020020299,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,1,15,2020-02-28 14:30:41
98232020020300,700014,有点酸可乐,君再来牌,饮料,550毫升,5,1,5,2020-02-28 15:11:48
98232020020301,700013,火龙果可乐,君再来牌,饮料,550毫升,5,20,100,2020-02-28 16:31:38
98232020020302,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,2,10,2020-02-28 17:42:09
98232020020303,700015,青草味可乐,君再来牌,饮料,550毫升,5,5,25,2020-02-28 18:11:40
98232020020304,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,5,25,2020-02-28 18:53:43
98232020020305,700014,有点酸可乐,君再来牌,饮料,550毫升,5,1,5,2020-02-28 20:07:12
98232020020306,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,5,75,2020-02-28 20:19:58
98232020020307,700014,有点酸可乐,君再来牌,饮料,550毫升,5,1,5,2020-02-28 20:32:03
98232020020308,700012,没有一点味薯片,开口哭牌,零食,200克,20,10,200,2020-02-28 20:51:28
98232020020309,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,1,5,2020-02-28 22:20:20
