订单号,商品ID,商品名,品牌,类别,规格,单价,数量,总价,下单时间
98232019110272,700008,榴莲味薯片,开口哭牌,零食,200克,20,5,100,2019-11-26 10:12:10
98232019110273,700011,蟹黄味薯片,开口哭牌,零食,200克,20,1,20,2019-11-26 11:29:04
98232019110274,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,2,10,2019-11-26 14:12:20
98232019110275,700013,火龙果可乐,君再来牌,饮料,550毫升,5,2,10,2019-11-26 18:46:44
98232019110276,700014,有点酸可乐,君再来牌,饮料,550毫升,5,1,5,2019-11-26 19:28:40
98232019110277,700015,青草味可乐,君再来牌,饮料,550毫升,5,1,5,2019-11-26 22:07:30
98232019110278,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,1,15,2019-11-26 22:35:30
98232019110279,700004,麻辣味口香糖,开口哭牌,零食,100克,15,1,15,2019-11-26 23:01:56
98232019110280,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,1,15,2019-11-26 23:21:09
98232019110281,700010,麻辣味口香糖,开口哭牌,零食,200克,20,5,100,2019-11-27 11:30:19
98232019110282,700004,麻辣味口香糖,开口哭牌,零食,100克,15,1,15,2019-11-27 12:12:32
98232019110283,700009,芹菜味薯片,开口哭牌,零食,200克,20,20,400,2019-11-27 12:31:38
98232019110284,700002,榴莲味口香糖,开口哭牌,零食,100克,15,1,15,2019-11-27 13:34:22
98232019110285,700012,没有一点味薯片,开口哭牌,零食,200克,20,5,100,2019-11-27 14:22:16
98232019110286,700012,没有一点味薯片,开口哭牌,零食,200克,20,1,20,2019-11-27 14:44:20
98232019110287,700004,麻辣味口香糖,开口哭牌,零食,100克,15,1,15,2019-11-27 19:19:14
98232019110288,700006,没有一点味口香糖,开口哭牌,零食,100克,15,1,15,2019-11-27 19:35:08
98232019110289,700010,麻辣味口香糖,开口哭牌,零食,200克,20,1,20,2019-11-27 20:22:55
98232019110290,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,2,10,2019-11-28 09:12:51
98232019110291,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,1,5,2019-11-28 10:08:31
98232019110292,700007,猕猴桃味薯片,开口哭牌,零食,200克,20,1,20,2019-11-28 10:15:13
98232019110293,700006,没有一点味口香糖,开口哭牌,零食,100克,15,1,15,2019-11-28 11:25:48
98232019110294,700008,榴莲味薯片,开口哭牌,零食,200克,20,2,40,2019-11-28 12:31:02
98232019110295,700009,芹菜味薯片,开口哭牌,零食,200克,20,1,20,2019-11-28 15:11:02
98232019110296,700013,火龙果可乐,君再来牌,饮料,550毫升,5,1,5,2019-11-28 17:13:07
98232019110297,700015,青草味可乐,君再来牌,饮料,550毫升,5,1,5,2019-11-28 19:32:33
98232019110298,700007,猕猴桃味薯片,开口哭牌,零食,200克,20,1,20,2019-11-28 23:00:29
98232019110299,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,1,5,2019-11-29 07:03:36
98232019110300,700012,没有一点味薯片,开口哭牌,零食,200克,20,2,40,2019-11-29 07:05:46
98232019110301,700014,有点酸可乐,君再来牌,饮料,550毫升,5,1,5,2019-11-29 08:04:25
98232019110302,700004,麻辣味口香糖,开口哭牌,零食,100克,15,1,15,2019-11-29 08:10:51
98232019110303,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,1,15,2019-11-29 10:33:29
98232019110304,700014,有点酸可乐,君再来牌,饮料,550毫升,5,2,10,2019-11-29 11:35:59
98232019110305,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,1,15,2019-11-29 12:40:19
98232019110306,700003,芹菜味口香糖,开口哭牌,零食,100克,15,1,15,2019-11-29 13:25:41
98232019110307,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,5,25,2019-11-29 18:32:46
98232019110308,700009,芹菜味薯片,开口哭牌,零食,200克,20,1,20,2019-11-29 18:34:33
98232019110309,700014,有点酸可乐,君再来牌,饮料,550毫升,5,1,5,2019-11-29 18:53:02
98232019110310,700002,榴莲味口香糖,开口哭牌,零食,100克,15,1,15,2019-11-29 21:23:23
98232019110311,700011,蟹黄味薯片,开口哭牌,零食,200克,20,1,20,2019-11-30 07:54:33
98232019110312,700015,青草味可乐,君再来牌,饮料,550毫升,5,1,5,2019-11-30 08:54:38
98232019110313,700014,有点酸可乐,君再来牌,饮料,550毫升,5,1,5,2019-11-30 09:43:45
98232019110314,700012,没有一点味薯片,开口哭牌,零食,200克,20,1,20,2019-11-30 14:38:10
98232019110315,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,1,15,2019-11-30 15:59:11
98232019110316,700013,火龙果可乐,君再来牌,饮料,550毫升,5,1,5,2019-11-30 17:30:41
98232019110317,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,1,15,2019-11-30 17:43:43
98232019110318,700010,麻辣味口香糖,开口哭牌,零食,200克,20,1,20,2019-11-30 23:16:25
