订单号,商品ID,商品名,品牌,类别,规格,单价,数量,总价,下单时间
98232020060272,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,1,15,2020-06-26 19:41:37
98232020060273,700012,没有一点味薯片,开口哭牌,零食,200克,20,2,40,2020-06-26 19:47:20
98232020060274,700003,芹菜味口香糖,开口哭牌,零食,100克,15,1,15,2020-06-26 19:59:33
98232020060275,700014,有点酸可乐,君再来牌,饮料,550毫升,5,5,25,2020-06-27 08:48:03
98232020060276,700008,榴莲味薯片,开口哭牌,零食,200克,20,1,20,2020-06-27 10:51:17
98232020060277,700010,麻辣味口香糖,开口哭牌,零食,200克,20,1,20,2020-06-27 11:22:00
98232020060278,700013,火龙果可乐,君再来牌,饮料,550毫升,5,1,5,2020-06-27 11:35:48
98232020060279,700015,青草味可乐,君再来牌,饮料,550毫升,5,1,5,2020-06-27 13:56:10
98232020060280,700002,榴莲味口香糖,开口哭牌,零食,100克,15,1,15,2020-06-27 16:51:50
98232020060281,700014,有点酸可乐,君再来牌,饮料,550毫升,5,1,5,2020-06-27 17:32:17
98232020060282,700002,榴莲味口香糖,开口哭牌,零食,100克,15,1,15,2020-06-27 18:19:35
98232020060283,700009,芹菜味薯片,开口哭牌,零食,200克,20,1,20,2020-06-27 18:32:26
98232020060284,700013,火龙果可乐,君再来牌,饮料,550毫升,5,1,5,2020-06-27 20:34:11
98232020060285,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,2,10,2020-06-27 23:03:42
98232020060286,700008,榴莲味薯片,开口哭牌,零食,200克,20,1,20,2020-06-28 10:19:28
98232020060287,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,1,15,2020-06-28 10:31:55
98232020060288,700002,榴莲味口香糖,开口哭牌,零食,100克,15,1,15,2020-06-28 11:30:04
98232020060289,700006,没有一点味口香糖,开口哭牌,零食,100克,15,1,15,2020-06-28 11:30:59
98232020060290,700010,麻辣味口香糖,开口哭牌,零食,200克,20,1,20,2020-06-28 11:58:43
98232020060291,700007,猕猴桃味薯片,开口哭牌,零食,200克,20,1,20,2020-06-28 12:22:46
98232020060292,700007,猕猴桃味薯片,开口哭牌,零食,200克,20,1,20,2020-06-28 12:32:30
98232020060293,700014,有点酸可乐,君再来牌,饮料,550毫升,5,1,5,2020-06-28 12:56:00
98232020060294,700014,有点酸可乐,君再来牌,饮料,550毫升,5,1,5,2020-06-28 14:21:51
98232020060295,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,5,75,2020-06-28 20:22:22
98232020060296,700007,猕猴桃味薯片,开口哭牌,零食,200克,20,1,20,2020-06-28 20:50:10
98232020060297,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,1,5,2020-06-29 07:55:57
98232020060298,700014,有点酸可乐,君再来牌,饮料,550毫升,5,1,5,2020-06-29 09:45:03
98232020060299,700013,火龙果可乐,君再来牌,饮料,550毫升,5,1,5,2020-06-29 10:41:43
98232020060300,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,5,75,2020-06-29 11:36:46
98232020060301,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,5,75,2020-06-29 12:37:17
98232020060302,700010,麻辣味口香糖,开口哭牌,零食,200克,20,1,20,2020-06-29 14:15:18
98232020060303,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,10,50,2020-06-29 16:11:26
98232020060304,700003,芹菜味口香糖,开口哭牌,零食,100克,15,5,75,2020-06-29 17:02:20
98232020060305,700004,麻辣味口香糖,开口哭牌,零食,100克,15,1,15,2020-06-29 18:36:47
98232020060306,700010,麻辣味口香糖,开口哭牌,零食,200克,20,1,20,2020-06-29 19:18:40
98232020060307,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,1,15,2020-06-29 20:32:55
98232020060308,700010,麻辣味口香糖,开口哭牌,零食,200克,20,1,20,2020-06-29 20:55:44
98232020060309,700012,没有一点味薯片,开口哭牌,零食,200克,20,5,100,2020-06-29 23:18:37
98232020060310,700011,蟹黄味薯片,开口哭牌,零食,200克,20,1,20,2020-06-29 23:46:37
98232020060311,700007,猕猴桃味薯片,开口哭牌,零食,200克,20,1,20,2020-06-29 23:52:55
98232020060312,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,1,5,2020-06-30 08:31:48
98232020060313,700015,青草味可乐,君再来牌,饮料,550毫升,5,1,5,2020-06-30 09:36:53
98232020060314,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,1,15,2020-06-30 12:17:55
98232020060315,700003,芹菜味口香糖,开口哭牌,零食,100克,15,1,15,2020-06-30 18:12:49
98232020060316,700004,麻辣味口香糖,开口哭牌,零食,100克,15,1,15,2020-06-30 18:27:06
98232020060317,700010,麻辣味口香糖,开口哭牌,零食,200克,20,1,20,2020-06-30 19:05:03
98232020060318,700010,麻辣味口香糖,开口哭牌,零食,200克,20,5,100,2020-06-30 23:19:02
98232020060319,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,1,5,2020-06-30 23:20:25
