订单号,商品ID,商品名,品牌,类别,规格,单价,数量,总价,下单时间
98232019120273,700006,没有一点味口香糖,开口哭牌,零食,100克,15,1,15,2019-12-27 20:40:21
98232019120274,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,1,5,2019-12-28 08:38:25
98232019120275,700002,榴莲味口香糖,开口哭牌,零食,100克,15,1,15,2019-12-28 09:17:39
98232019120276,700008,榴莲味薯片,开口哭牌,零食,200克,20,1,20,2019-12-28 11:51:13
98232019120277,700010,麻辣味口香糖,开口哭牌,零食,200克,20,1,20,2019-12-28 14:38:52
98232019120278,700002,榴莲味口香糖,开口哭牌,零食,100克,15,2,30,2019-12-28 15:04:03
98232019120279,700006,没有一点味口香糖,开口哭牌,零食,100克,15,2,30,2019-12-28 18:32:11
98232019120280,700006,没有一点味口香糖,开口哭牌,零食,100克,15,1,15,2019-12-28 19:29:08
98232019120281,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,1,15,2019-12-28 19:40:18
98232019120282,700015,青草味可乐,君再来牌,饮料,550毫升,5,1,5,2019-12-28 20:22:20
98232019120283,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,1,15,2019-12-28 21:00:58
98232019120284,700008,榴莲味薯片,开口哭牌,零食,200克,20,1,20,2019-12-28 21:50:56
98232019120285,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,1,15,2019-12-29 13:43:10
98232019120286,700011,蟹黄味薯片,开口哭牌,零食,200克,20,1,20,2019-12-29 17:43:32
98232019120287,700014,有点酸可乐,君再来牌,饮料,550毫升,5,1,5,2019-12-29 17:50:56
98232019120288,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,1,5,2019-12-29 20:12:16
98232019120289,700002,榴莲味口香糖,开口哭牌,零食,100克,15,1,15,2019-12-30 09:18:43
98232019120290,700012,没有一点味薯片,开口哭牌,零食,200克,20,2,40,2019-12-30 11:04:26
98232019120291,700013,火龙果可乐,君再来牌,饮料,550毫升,5,10,50,2019-12-30 14:26:05
98232019120292,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,1,15,2019-12-30 15:14:16
98232019120293,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,1,15,2019-12-30 18:11:24
98232019120294,700015,青草味可乐,君再来牌,饮料,550毫升,5,1,5,2019-12-30 18:18:15
98232019120295,700006,没有一点味口香糖,开口哭牌,零食,100克,15,1,15,2019-12-30 18:51:15
98232019120296,700009,芹菜味薯片,开口哭牌,零食,200克,20,1,20,2019-12-30 20:32:25
98232019120297,700014,有点酸可乐,君再来牌,饮料,550毫升,5,1,5,2019-12-30 23:37:49
98232019120298,700014,有点酸可乐,君再来牌,饮料,550毫升,5,5,25,2019-12-31 13:24:23
98232019120299,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,1,5,2019-12-31 14:11:49
98232019120300,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,1,5,2019-12-31 16:43:50
98232019120301,700004,麻辣味口香糖,开口哭牌,零食,100克,15,1,15,2019-12-31 16:58:13
98232019120302,700008,榴莲味薯片,开口哭牌,零食,200克,20,1,20,2019-12-31 17:52:20
98232019120303,700013,火龙果可乐,君再来牌,饮料,550毫升,5,1,5,2019-12-31 18:35:55
98232019120304,700015,青草味可乐,君再来牌,饮料,550毫升,5,1,5,2019-12-31 18:41:39
98232019120305,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,1,5,2019-12-31 19:48:33
98232019120306,700004,麻辣味口香糖,开口哭牌,零食,100克,15,2,30,2019-12-31 22:03:54
98232019120307,700014,有点酸可乐,君再来牌,饮料,550毫升,5,5,25,2019-12-31 22:28:37
