订单号,商品ID,商品名,品牌,类别,规格,单价,数量,总价,下单时间
98232020050272,700009,芹菜味薯片,开口哭牌,零食,200克,20,1,20,2020-05-27 11:24:17
98232020050273,700006,没有一点味口香糖,开口哭牌,零食,100克,15,1,15,2020-05-27 14:28:57
98232020050274,700009,芹菜味薯片,开口哭牌,零食,200克,20,1,20,2020-05-27 21:00:18
98232020050275,700013,火龙果可乐,君再来牌,饮料,550毫升,5,2,10,2020-05-27 23:00:31
98232020050276,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,1,5,2020-05-28 11:19:03
98232020050277,700003,芹菜味口香糖,开口哭牌,零食,100克,15,1,15,2020-05-28 11:29:15
98232020050278,700006,没有一点味口香糖,开口哭牌,零食,100克,15,1,15,2020-05-28 17:57:38
98232020050279,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,1,5,2020-05-28 22:16:49
98232020050280,700011,蟹黄味薯片,开口哭牌,零食,200克,20,1,20,2020-05-29 07:15:44
98232020050281,700013,火龙果可乐,君再来牌,饮料,550毫升,5,1,5,2020-05-29 13:01:40
98232020050282,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,1,5,2020-05-29 13:59:59
98232020050283,700013,火龙果可乐,君再来牌,饮料,550毫升,5,1,5,2020-05-29 14:24:21
98232020050284,700009,芹菜味薯片,开口哭牌,零食,200克,20,1,20,2020-05-29 15:32:09
98232020050285,700003,芹菜味口香糖,开口哭牌,零食,100克,15,2,30,2020-05-29 15:47:39
98232020050286,700013,火龙果可乐,君再来牌,饮料,550毫升,5,1,5,2020-05-29 16:04:56
98232020050287,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,1,15,2020-05-29 19:41:01
98232020050288,700015,青草味可乐,君再来牌,饮料,550毫升,5,5,25,2020-05-29 19:44:39
98232020050289,700007,猕猴桃味薯片,开口哭牌,零食,200克,20,1,20,2020-05-29 20:15:29
98232020050290,700006,没有一点味口香糖,开口哭牌,零食,100克,15,1,15,2020-05-29 23:21:02
98232020050291,700010,麻辣味口香糖,开口哭牌,零食,200克,20,1,20,2020-05-30 07:35:48
98232020050292,700013,火龙果可乐,君再来牌,饮料,550毫升,5,1,5,2020-05-30 09:24:32
98232020050293,700009,芹菜味薯片,开口哭牌,零食,200克,20,1,20,2020-05-30 13:27:59
98232020050294,700006,没有一点味口香糖,开口哭牌,零食,100克,15,10,150,2020-05-30 13:44:10
98232020050295,700012,没有一点味薯片,开口哭牌,零食,200克,20,1,20,2020-05-30 13:52:38
98232020050296,700008,榴莲味薯片,开口哭牌,零食,200克,20,2,40,2020-05-30 14:23:10
98232020050297,700004,麻辣味口香糖,开口哭牌,零食,100克,15,1,15,2020-05-30 15:31:45
98232020050298,700003,芹菜味口香糖,开口哭牌,零食,100克,15,1,15,2020-05-30 15:32:47
98232020050299,700013,火龙果可乐,君再来牌,饮料,550毫升,5,1,5,2020-05-30 17:00:15
98232020050300,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,1,15,2020-05-30 17:12:49
98232020050301,700006,没有一点味口香糖,开口哭牌,零食,100克,15,2,30,2020-05-30 18:56:43
98232020050302,700015,青草味可乐,君再来牌,饮料,550毫升,5,1,5,2020-05-30 19:10:31
98232020050303,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,1,15,2020-05-30 19:31:56
98232020050304,700014,有点酸可乐,君再来牌,饮料,550毫升,5,5,25,2020-05-30 21:15:18
98232020050305,700009,芹菜味薯片,开口哭牌,零食,200克,20,5,100,2020-05-30 22:38:35
98232020050306,700013,火龙果可乐,君再来牌,饮料,550毫升,5,1,5,2020-05-30 23:17:15
98232020050307,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,1,15,2020-05-31 09:40:26
98232020050308,700013,火龙果可乐,君再来牌,饮料,550毫升,5,2,10,2020-05-31 12:01:33
98232020050309,700005,蟹黄味口香糖,开口哭牌,零食,100克,15,1,15,2020-05-31 12:32:57
98232020050310,700013,火龙果可乐,君再来牌,饮料,550毫升,5,1,5,2020-05-31 16:24:09
98232020050311,700012,没有一点味薯片,开口哭牌,零食,200克,20,1,20,2020-05-31 18:19:50
98232020050312,700012,没有一点味薯片,开口哭牌,零食,200克,20,1,20,2020-05-31 18:28:37
