订单号,商品ID,商品名,品牌,类别,规格,单价,数量,总价,下单时间
98232019080272,700012,没有一点味薯片,开口哭牌,零食,200克,20,5,100,2019-08-27 07:49:04
98232019080273,700007,猕猴桃味薯片,开口哭牌,零食,200克,20,10,200,2019-08-27 08:40:52
98232019080274,700011,蟹黄味薯片,开口哭牌,零食,200克,20,1,20,2019-08-27 10:45:02
98232019080275,700004,麻辣味口香糖,开口哭牌,零食,100克,15,5,75,2019-08-27 11:43:54
98232019080276,700006,没有一点味口香糖,开口哭牌,零食,100克,15,1,15,2019-08-27 12:09:05
98232019080277,700003,芹菜味口香糖,开口哭牌,零食,100克,15,1,15,2019-08-27 12:36:23
98232019080278,700008,榴莲味薯片,开口哭牌,零食,200克,20,1,20,2019-08-27 12:56:24
98232019080279,700007,猕猴桃味薯片,开口哭牌,零食,200克,20,1,20,2019-08-27 14:49:22
98232019080280,700009,芹菜味薯片,开口哭牌,零食,200克,20,1,20,2019-08-27 16:53:23
98232019080281,700007,猕猴桃味薯片,开口哭牌,零食,200克,20,1,20,2019-08-27 18:22:32
98232019080282,700008,榴莲味薯片,开口哭牌,零食,200克,20,1,20,2019-08-27 21:07:18
98232019080283,700013,火龙果可乐,君再来牌,饮料,550毫升,5,5,25,2019-08-28 10:00:13
98232019080284,700007,猕猴桃味薯片,开口哭牌,零食,200克,20,1,20,2019-08-28 11:33:50
98232019080285,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,10,50,2019-08-28 14:22:02
98232019080286,700003,芹菜味口香糖,开口哭牌,零食,100克,15,1,15,2019-08-28 15:16:12
98232019080287,700009,芹菜味薯片,开口哭牌,零食,200克,20,1,20,2019-08-28 18:09:20
98232019080288,700006,没有一点味口香糖,开口哭牌,零食,100克,15,1,15,2019-08-28 21:42:45
98232019080289,700015,青草味可乐,君再来牌,饮料,550毫升,5,1,5,2019-08-28 23:40:29
98232019080290,700013,火龙果可乐,君再来牌,饮料,550毫升,5,1,5,2019-08-28 23:45:05
98232019080291,700012,没有一点味薯片,开口哭牌,零食,200克,20,1,20,2019-08-29 07:02:49
98232019080292,700014,有点酸可乐,君再来牌,饮料,550毫升,5,20,100,2019-08-29 07:20:20
98232019080293,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,1,5,2019-08-29 08:05:37
98232019080294,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,1,15,2019-08-29 08:39:44
98232019080295,700012,没有一点味薯片,开口哭牌,零食,200克,20,1,20,2019-08-29 09:11:21
98232019080296,700014,有点酸可乐,君再来牌,饮料,550毫升,5,1,5,2019-08-29 10:08:22
98232019080297,700003,芹菜味口香糖,开口哭牌,零食,100克,15,2,30,2019-08-29 10:08:30
98232019080298,700013,火龙果可乐,君再来牌,饮料,550毫升,5,5,25,2019-08-29 10:08:39
98232019080299,700007,猕猴桃味薯片,开口哭牌,零食,200克,20,1,20,2019-08-29 11:08:08
98232019080300,700006,没有一点味口香糖,开口哭牌,零食,100克,15,1,15,2019-08-29 13:16:28
98232019080301,700016,夏夜雨可乐,君再来牌,饮料,550毫升,5,1,5,2019-08-29 14:33:09
98232019080302,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,1,5,2019-08-29 14:42:53
98232019080303,700004,麻辣味口香糖,开口哭牌,零食,100克,15,1,15,2019-08-29 17:39:25
98232019080304,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,1,5,2019-08-29 18:29:47
98232019080305,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,1,5,2019-08-29 23:49:44
98232019080306,700011,蟹黄味薯片,开口哭牌,零食,200克,20,1,20,2019-08-30 07:46:50
98232019080307,700014,有点酸可乐,君再来牌,饮料,550毫升,5,2,10,2019-08-30 08:20:25
98232019080308,700006,没有一点味口香糖,开口哭牌,零食,100克,15,1,15,2019-08-30 08:20:55
98232019080309,700006,没有一点味口香糖,开口哭牌,零食,100克,15,1,15,2019-08-30 14:40:33
98232019080310,700011,蟹黄味薯片,开口哭牌,零食,200克,20,1,20,2019-08-30 16:06:25
98232019080311,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,1,5,2019-08-30 16:49:13
98232019080312,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,1,15,2019-08-30 17:10:56
98232019080313,700014,有点酸可乐,君再来牌,饮料,550毫升,5,1,5,2019-08-30 19:32:47
98232019080314,700006,没有一点味口香糖,开口哭牌,零食,100克,15,10,150,2019-08-30 20:50:03
98232019080315,700007,猕猴桃味薯片,开口哭牌,零食,200克,20,1,20,2019-08-31 08:51:35
98232019080316,700011,蟹黄味薯片,开口哭牌,零食,200克,20,1,20,2019-08-31 09:01:55
98232019080317,700008,榴莲味薯片,开口哭牌,零食,200克,20,1,20,2019-08-31 12:26:55
98232019080318,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,1,5,2019-08-31 14:15:48
98232019080319,700001,猕猴桃味口香糖,开口哭牌,零食,100克,15,1,15,2019-08-31 18:42:54
98232019080320,700017,根本就是酒无糖可乐,君再来牌,饮料,550毫升,5,1,5,2019-08-31 20:19:07
98232019080321,700003,芹菜味口香糖,开口哭牌,零食,100克,15,1,15,2019-08-31 21:41:27
