,ListingId,借款金额,借款期限,借款利率,借款成功日期,初始评级,借款类型,是否首标,年龄,性别,手机认证,户口认证,视频认证,学历认证,征信认证,淘宝认证,历史成功借款次数,历史成功借款金额,总待还本金,历史正常还款期数,历史逾期还款期数,我的投资金额,当前到期期数,当前还款期数,已还本金,已还利息,待还本金,待还利息,标当前逾期天数,标当前状态,上次还款日期,上次还款本金,上次还款利息,下次计划还款日期,下次计划还款本金,下次计划还款利息
199,7117392,20000,12,20.0,2016/1/5,C,普通,否,30,男,成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,7.0,47042.0,8642.25,31,0,50,10,10,40.91,5.39,9.09,0.17,0,正常还款中,2016/11/2,4.4,0.23,2016/12/4,4.48,0.15
200,11459849,2950,12,16.0,2016/4/26,A,其他,否,34,男,未成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,1.0,9000.0,6049.64,0,2,50,8,3,11.75,1.84,38.25,2.52,128,逾期中,2016/8/21,3.97,0.56,2016/8/26,4.02,0.51
201,3032432,3000,12,12.0,2015/7/7,AA,普通,是,40,男,成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0.0,0.0,0.0,0,0,300,12,8,300.0,16.6,0.0,0.0,0,已还清,2016/2/24,129.38,0.67,,,
202,15879848,6146,11,18.0,2016/7/18,B,其他,否,22,女,成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,1.0,3500.0,1853.86,6,0,50,4,4,17.24,2.61,32.76,2.0,0,正常还款中,2016/11/16,4.41,0.55,2016/12/18,4.47,0.5
203,21787000,8500,6,18.0,2016/10/10,B,APP闪电,是,41,女,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0.0,0.0,0.0,0,0,50,0,0,0.0,0.0,50.0,2.65,0,正常还款中,,,,2016/11/10,8.02,0.75
204,15175111,10000,6,18.0,2016/7/6,B,普通,否,28,女,成功认证,未成功认证,成功认证,成功认证,未成功认证,未成功认证,8.0,55305.0,29510.22,14,0,50,6,1,50.0,0.67,0.0,0.0,0,已还清,2016/8/2,50.0,0.67,,,
205,19401153,3668,12,22.0,2016/9/20,C,其他,否,37,男,成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,3.0,9736.0,0.0,18,2,55,3,3,12.64,2.8,42.36,3.97,0,正常还款中,2016/12/20,4.29,0.86,2017/1/20,4.37,0.78
206,10348406,1268,6,16.0,2016/3/31,A,APP闪电,否,23,男,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,2.0,3500.0,2941.22,3,0,50,6,6,50.0,2.32,0.0,0.0,0,已还清,2016/8/10,8.65,0.07,,,
207,11632274,3411,12,22.0,2016/4/30,D,普通,否,28,男,成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,1.0,3500.0,2088.09,5,0,52,5,4,16.07,3.37,35.93,2.95,1,逾期中,2016/8/25,4.13,0.73,2016/9/30,4.2,0.66
208,18392010,3358,12,22.0,2016/8/24,C,普通,否,42,男,未成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,1.0,3500.0,2141.98,3,2,46,1,1,3.46,0.84,42.54,4.82,0,正常还款中,2016/9/21,3.46,0.84,2016/10/24,3.52,0.79
209,14388081,3923,9,18.0,2016/6/22,A,普通,否,26,女,成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,4.0,22610.0,9077.38,18,1,50,4,5,50.0,2.53,0.0,0.0,0,已还清,2016/10/8,28.61,0.0,,,
210,15056578,7000,6,18.0,2016/7/4,B,APP闪电,是,31,女,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0.0,0.0,0.0,0,0,50,5,5,41.35,2.53,8.65,0.12,0,正常还款中,2016/12/4,8.52,0.26,2017/1/4,8.65,0.12
211,8805753,3500,12,20.0,2016/2/21,C,APP闪电,是,27,男,未成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,0.0,0.0,0.0,0,0,50,7,12,50.0,5.56,0.0,0.0,0,已还清,2016/5/9,4.61,0.02,,,
212,18291980,2405,12,22.0,2016/8/23,C,普通,否,33,男,成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,4.0,11670.0,6095.12,15,0,55,4,4,17.01,3.58,37.99,3.19,0,正常还款中,2016/12/20,4.37,0.78,2017/1/23,4.45,0.69
213,10072439,4587,12,20.0,2016/3/24,C,其他,否,37,女,成功认证,成功认证,未成功认证,未成功认证,成功认证,未成功认证,10.0,72349.0,15512.47,45,0,50,11,4,50.0,2.3,0.0,0.0,0,已还清,2016/6/8,38.43,0.0,,,
214,17507013,2054,10,16.0,2016/8/11,A,其他,否,25,女,成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,3.0,12482.0,6945.07,13,0,50,1,1,4.7,0.67,45.3,3.06,0,正常还款中,2016/9/11,4.7,0.67,2016/10/11,4.77,0.6
215,13517449,940,6,16.0,2016/6/12,A,APP闪电,否,25,男,未成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,4.0,7058.0,4981.78,12,0,50,6,6,50.0,2.35,0.0,0.0,0,已还清,2016/12/11,8.62,0.1,,,
216,27837621,9100,12,18.0,2016/12/16,D,其他,否,30,男,未成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,1.0,1500.0,1016.44,2,0,58,2,3,58.0,1.67,0.0,0.0,0,已还清,2017/1/7,49.04,0.0,,,
217,2275506,197000,6,14.0,2015/5/2,B,电商,否,26,男,成功认证,成功认证,成功认证,未成功认证,未成功认证,未成功认证,1.0,300000.0,102328.62,4,0,200,6,6,200.0,8.2,0.0,0.0,0,已还清,2015/11/2,34.32,0.38,,,
218,23338507,3608,6,20.0,2016/10/28,B,普通,否,23,女,成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,2.0,10357.0,4892.3,10,0,55,4,4,36.05,2.78,18.95,0.47,0,正常还款中,2017/2/27,9.24,0.47,2017/3/28,9.4,0.31
219,12249163,2961,12,18.0,2016/5/14,B,APP闪电,否,32,男,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,1.0,1800.0,1243.05,4,0,50,6,6,23.85,3.63,26.15,1.33,0,正常还款中,2016/11/14,4.13,0.45,2016/12/14,4.19,0.39
220,10048147,6222,12,20.0,2016/3/26,C,APP闪电,否,26,男,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,1.0,2250.0,1893.42,2,0,50,11,11,45.39,5.54,4.61,0.02,0,正常还款中,2017/2/25,4.48,0.15,2017/3/26,4.61,0.02
221,2166857,3000,6,12.0,2015/4/13,AA,普通,是,38,男,成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0.0,0.0,0.0,0,0,500,6,6,500.0,17.62,0.0,0.0,0,已还清,2015/10/13,85.45,0.82,,,
222,3275459,1500,6,10.5,2015/7/24,AA,普通,是,31,男,成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0.0,0.0,0.0,0,0,500,6,6,500.0,15.4,0.0,0.0,0,已还清,2016/1/24,85.16,0.74,,,
223,10648311,12500,10,16.0,2016/4/7,A,普通,否,44,男,成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,6.0,31224.0,4363.48,28,1,50,6,2,50.0,0.68,0.0,0.0,0,已还清,2016/5/7,45.3,0.01,,,
224,22514521,3918,8,20.0,2016/10/19,C,其他,否,23,女,未成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,1.0,6700.0,2881.09,7,0,58,2,2,13.78,1.82,44.22,2.61,0,正常还款中,2016/12/16,6.95,0.85,2017/1/19,7.07,0.74
225,24200097,12500,6,18.0,2016/11/7,B,普通,否,29,女,成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,4.0,15160.0,7263.58,24,0,58,1,2,18.76,1.6,39.24,1.48,0,正常还款中,2016/11/7,9.45,0.73,2017/2/7,9.59,0.59
226,3895784,3500,12,22.0,2015/8/28,D,普通,是,20,男,成功认证,未成功认证,成功认证,未成功认证,未成功认证,未成功认证,0.0,0.0,0.0,0,0,10,12,12,10.0,1.16,0.0,0.0,0,已还清,2016/9/2,0.97,0.0,,,
227,14990378,1634,12,18.0,2016/7/3,B,APP闪电,否,25,男,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,1.0,7000.0,5365.46,3,0,50,5,5,19.75,3.16,30.25,1.84,0,正常还款中,2016/12/7,4.07,0.51,2017/1/3,4.13,0.46
228,3647354,7500,12,11.5,2015/8/14,AA,普通,是,21,男,成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0.0,0.0,0.0,0,0,300,12,11,300.0,18.56,0.0,0.0,0,已还清,2016/7/5,52.48,0.28,,,
229,15517936,2365,12,18.0,2016/7/12,B,其他,否,41,女,成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,1.0,7000.0,4834.01,4,0,50,2,2,7.72,1.44,42.28,3.56,0,正常还款中,2016/9/11,3.89,0.69,2016/10/12,3.95,0.64
230,13151835,2596,6,16.0,2016/6/9,A,APP闪电,否,30,女,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,1.0,8000.0,5403.65,2,0,50,4,4,32.89,2.01,17.11,0.34,0,正常还款中,2016/10/9,8.39,0.34,2016/11/9,8.49,0.24
231,19231174,3500,12,22.0,2016/9/5,C,普通,否,46,男,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,2.0,6419.0,3443.72,9,2,55,2,2,8.35,1.94,46.65,4.83,0,正常还款中,2016/11/5,4.22,0.93,2016/12/5,4.29,0.86
232,10301134,1000,12,12.0,2016/3/30,AA,APP闪电,是,37,男,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0.0,0.0,0.0,0,0,200,9,9,147.69,12.15,52.31,0.97,0,正常还款中,2016/12/31,17.07,0.69,2017/1/30,17.24,0.52
233,1774255,3000,12,12.0,2015/2/6,AA,普通,是,28,男,成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0.0,0.0,0.0,0,0,500,12,12,500.0,33.04,0.0,0.0,0,已还清,2015/8/10,44.05,0.37,,,
234,9445689,7500,12,20.0,2016/3/15,C,普通,是,30,男,成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,0.0,0.0,0.0,0,0,50,9,9,36.51,5.16,13.49,0.4,0,正常还款中,2016/12/12,4.33,0.3,2017/1/15,4.4,0.23
235,1986354,3000,12,12.0,2015/3/17,AA,普通,是,37,男,成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0.0,0.0,0.0,0,0,500,12,12,500.0,33.04,0.0,0.0,0,已还清,2016/3/1,44.05,0.37,,,
236,23401589,3010,12,20.0,2016/10/29,C,其他,否,30,男,未成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,2.0,11718.0,6489.03,10,0,58,1,1,4.4,0.97,53.6,5.5,0,正常还款中,2016/11/29,4.4,0.97,2016/12/29,4.48,0.89
237,11291520,2270,12,22.0,2016/4/22,B,普通,否,36,男,成功认证,成功认证,未成功认证,成功认证,未成功认证,未成功认证,5.0,22898.0,8076.54,30,0,50,10,10,40.86,5.84,9.14,0.2,0,正常还款中,2017/2/9,4.43,0.24,2017/3/22,4.51,0.16
238,17309950,6000,9,22.0,2016/8/14,D,普通,是,31,女,未成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,0.0,0.0,0.0,0,0,51,4,4,21.64,3.15,29.36,1.63,0,正常还款中,2016/12/15,5.56,0.64,2017/1/14,5.66,0.54
239,3840081,3189,11,10.5,2015/8/28,AA,普通,否,30,男,成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,6.0,19399.0,7353.95,38,0,300,11,11,300.0,15.92,0.0,0.0,0,已还清,2016/7/28,28.52,0.2,,,
240,24285315,8000,11,20.0,2016/11/8,C,普通,否,30,男,未成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,4.0,22403.0,13369.2,20,0,58,3,1,58.0,0.58,0.0,0.0,0,已还清,2016/11/26,58.0,0.58,,,
241,16043862,9500,12,20.0,2016/7/21,C,普通,是,26,男,未成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,0.0,0.0,0.0,0,0,50,2,2,7.66,1.6,42.34,3.98,0,正常还款中,2016/9/20,3.87,0.76,2016/10/21,3.92,0.71
242,2040388,3000,12,12.0,2015/3/26,AA,普通,是,25,男,成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0.0,0.0,0.0,0,0,500,12,12,500.0,33.04,0.0,0.0,0,已还清,2016/3/26,44.05,0.37,,,
243,25081484,3700,6,20.0,2016/11/17,C,其他,否,24,男,未成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,4.0,17116.0,8697.55,15,1,58,1,1,9.27,0.96,48.73,2.46,0,正常还款中,2016/12/21,9.27,0.96,2017/1/17,9.42,0.82
244,15309376,8700,12,11.5,2016/7/9,AA,普通,是,28,男,未成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,0.0,0.0,0.0,0,0,50,3,3,11.96,1.33,38.04,1.83,0,正常还款中,2016/10/5,4.02,0.41,2016/11/9,4.07,0.36
245,2504280,4000,12,12.0,2015/5/21,AA,普通,是,24,男,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,未成功认证,0.0,0.0,0.0,0,0,295,12,12,295.0,19.52,0.0,0.0,0,已还清,2016/5/21,26.01,0.2,,,
246,21828950,3000,6,18.0,2016/10/11,B,普通,否,29,男,成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,6.0,26907.0,5775.91,27,0,39,0,0,0.0,0.0,39.0,2.07,0,正常还款中,,,,2016/11/11,6.26,0.58
247,13974285,12000,8,18.0,2016/6/15,B,其他,否,24,男,未成功认证,成功认证,未成功认证,成功认证,未成功认证,未成功认证,6.0,27882.0,0.0,27,0,50,5,2,50.0,0.74,0.0,0.0,0,已还清,2016/6/28,44.08,0.0,,,
248,8145235,9000,12,18.0,2016/1/30,B,普通,是,32,女,成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,0.0,0.0,0.0,0,0,100,8,9,73.25,9.19,26.75,0.73,0,正常还款中,2016/9/12,8.63,0.53,2016/11/30,8.76,0.4
249,8118432,4000,18,11.0,2016/1/26,AA,其他,是,22,男,成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0.0,0.0,0.0,0,0,300,11,4,300.0,7.8,0.0,0.0,0,已还清,2016/2/26,253.38,0.0,,,
250,15505712,5000,11,16.0,2016/7/12,A,其他,否,25,女,未成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,2.0,10200.0,5841.78,8,0,50,3,4,17.34,2.32,32.66,1.76,0,正常还款中,2016/10/11,4.42,0.49,2016/12/12,4.48,0.44
251,2236485,10759,12,20.0,2015/4/21,D,其他,否,49,男,成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,6.0,19300.0,8065.7,24,0,100,12,11,90.84,11.02,9.16,0.1,224,逾期中,2016/6/16,8.96,0.3,2016/4/21,9.16,0.1
252,18364919,5340,12,22.0,2016/8/24,C,其他,否,38,女,成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,1.0,6000.0,2659.79,4,3,55,6,5,21.46,4.27,33.54,2.5,5,逾期中,2017/1/24,4.45,0.69,2017/2/24,4.54,0.61
253,3881985,8000,12,22.0,2015/8/28,D,普通,是,26,女,成功认证,未成功认证,未成功认证,成功认证,成功认证,未成功认证,0.0,0.0,0.0,0,0,10,12,7,10.0,0.88,0.0,0.0,0,已还清,2016/3/10,5.3,0.0,,,
254,11189172,2439,12,22.0,2016/4/20,C,其他,否,28,男,成功认证,成功认证,成功认证,未成功认证,未成功认证,未成功认证,4.0,23100.0,7700.52,14,6,50,8,6,50.0,3.9,0.0,0.0,0,已还清,2016/9/24,30.5,0.05,,,
255,9511643,6300,12,16.0,2016/3/10,A,APP闪电,否,25,男,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,1.0,1800.0,1526.58,2,0,50,9,9,36.71,4.06,13.29,0.3,0,正常还款中,2016/12/8,4.3,0.23,2017/1/10,4.35,0.18
256,15245233,2180,12,18.0,2016/7/7,B,其他,否,26,女,成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,5.0,15573.0,8419.43,20,1,50,2,2,7.72,1.44,42.28,3.56,0,正常还款中,2016/8/8,3.89,0.69,2016/10/7,3.95,0.64
257,18218341,2188,6,18.0,2016/8/22,B,其他,否,26,男,未成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,3.0,11958.0,4711.47,18,0,50,2,2,16.17,1.38,33.83,1.27,0,正常还款中,2016/10/4,8.15,0.63,2016/11/22,8.27,0.5
258,2855593,3000,12,12.0,2015/6/21,AA,普通,是,21,男,成功认证,未成功认证,成功认证,未成功认证,未成功认证,未成功认证,0.0,0.0,0.0,0,0,300,12,12,300.0,19.8,0.0,0.0,0,已还清,2016/6/20,26.42,0.23,,,
259,2351134,5880,8,12.0,2015/5/6,AA,普通,否,25,女,成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,4.0,12235.0,6120.39,10,0,50,8,6,50.0,1.88,0.0,0.0,0,已还清,2015/10/8,19.25,0.0,,,
260,17746090,3540,12,22.0,2016/8/15,C,普通,否,54,男,成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,1.0,6000.0,2659.79,7,0,55,3,3,12.64,2.8,42.36,3.97,0,正常还款中,2016/11/15,4.29,0.86,2016/12/15,4.37,0.78
261,27500396,8900,12,16.0,2016/12/12,B,其他,否,22,女,未成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,2.0,12500.0,1033.26,10,0,58,2,2,9.03,1.49,48.97,3.65,0,正常还款中,2017/2/9,4.55,0.71,2017/3/12,4.61,0.65
262,2833255,3000,12,12.0,2015/6/22,AA,普通,是,27,男,成功认证,未成功认证,成功认证,未成功认证,未成功认证,未成功认证,0.0,0.0,0.0,0,0,300,12,11,300.0,19.24,0.0,0.0,0,已还清,2016/5/5,52.54,0.2,,,
263,23796328,8000,9,18.0,2016/11/3,B,普通,否,30,女,未成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,4.0,18252.0,7999.69,17,0,58,1,1,6.06,0.87,51.94,3.56,0,正常还款中,2016/12/2,6.06,0.87,2017/1/3,6.16,0.78
264,20532852,5000,12,18.0,2016/9/22,B,APP闪电,否,47,男,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,1.0,2000.0,1690.99,2,0,50,0,0,0.0,0.0,50.0,5.0,0,正常还款中,,,,2016/10/22,3.83,0.75
265,8982001,20000,12,20.0,2016/2/26,C,普通,否,40,男,成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,5.0,20711.0,0.0,27,0,50,7,7,27.92,4.49,22.08,1.07,0,正常还款中,2016/9/24,4.19,0.44,2016/10/26,4.26,0.37
266,11142873,1000,6,18.0,2016/4/19,B,APP闪电,否,23,男,未成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,5.0,6500.0,5582.24,7,0,50,6,6,50.0,2.62,0.0,0.0,0,已还清,2016/10/17,8.68,0.09,,,
267,2506572,3830,3,10.0,2015/5/20,AA,普通,否,25,女,成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,2.0,6200.0,1623.88,9,1,500,3,3,500.0,8.35,0.0,0.0,0,已还清,2015/8/20,168.06,1.39,,,
268,3729218,26500,18,16.0,2015/8/20,B,其他,是,30,男,未成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,0.0,0.0,0.0,0,0,150,13,13,54.08,20.32,95.92,7.7,0,正常还款中,2016/9/16,8.04,1.38,2016/10/18,8.15,1.27
269,18104863,1393,12,20.0,2016/8/26,F,APP闪电,否,25,男,未成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,7.0,14082.0,8906.84,21,3,51,1,1,3.87,0.85,47.13,4.83,0,正常还款中,2016/9/27,3.87,0.85,2016/10/26,3.94,0.78
270,7458304,2168,6,18.0,2016/1/10,C,其他,否,31,女,成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,6.0,31161.0,19617.42,20,0,50,6,5,41.32,2.53,8.68,0.09,175,逾期中,2016/7/2,8.51,0.26,2016/7/10,8.68,0.09
271,27165575,6600,6,20.0,2016/12/9,C,其他,否,31,男,未成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,1.0,5500.0,2899.76,6,0,58,0,1,58.0,0.03,0.0,0.0,0,已还清,2016/12/9,58.0,0.03,,,
272,3624124,1500,12,11.5,2015/8/14,AA,普通,是,27,男,成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0.0,0.0,0.0,0,0,300,12,12,300.0,18.96,0.0,0.0,0,已还清,2016/8/13,26.38,0.2,,,
273,7311531,5000,12,20.0,2016/1/6,C,普通,否,33,男,成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,4.0,20360.0,9414.95,25,0,50,9,2,50.0,0.83,0.0,0.0,0,已还清,2016/1/14,46.21,0.0,,,
274,18749402,5500,12,22.0,2016/8/30,D,普通,是,23,男,未成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,0.0,0.0,0.0,0,0,51,4,4,15.78,3.31,35.22,2.96,0,正常还款中,2016/12/30,4.06,0.72,2017/1/30,4.12,0.65
275,7792992,1000,12,12.0,2016/1/19,AA,APP闪电,是,30,男,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0.0,0.0,0.0,0,0,500,8,12,500.0,33.04,0.0,0.0,0,已还清,2016/9/29,44.05,0.37,,,
276,21246878,5500,6,20.0,2016/10/2,C,APP闪电,是,33,女,未成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,0.0,0.0,0.0,0,0,51,0,0,0.0,0.0,51.0,3.01,0,正常还款中,,,,2016/11/2,8.15,0.85
277,3011584,10600,12,16.0,2015/7/8,B,普通,否,36,女,成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,3.0,14121.0,8785.71,12,0,100,12,5,100.0,4.81,0.0,0.0,0,已还清,2015/11/12,68.44,0.09,,,
278,16769979,8200,9,22.0,2016/8/2,D,其他,是,24,女,成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,0.0,0.0,0.0,0,0,55,2,2,11.45,1.91,43.55,3.25,0,正常还款中,2016/10/2,5.78,0.9,2016/11/2,5.89,0.8
279,1856289,5482,3,12.0,2015/2/25,AA,普通,否,37,男,未成功认证,成功认证,未成功认证,未成功认证,未成功认证,未成功认证,2.0,6370.0,0.0,4,1,295,3,3,295.0,5.9,0.0,0.0,0,已还清,2015/5/25,99.32,0.98,,,
280,2243901,25000,12,20.0,2015/4/22,D,其他,否,24,男,成功认证,成功认证,未成功认证,未成功认证,未成功认证,未成功认证,6.0,26000.0,10194.4,25,0,100,12,12,100.0,11.12,0.0,0.0,0,已还清,2016/4/21,9.16,0.1,,,
281,25686308,4478,12,22.0,2016/11/23,E,其他,否,26,男,未成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,1.0,2000.0,1521.24,3,0,58,3,3,13.33,2.95,44.67,4.19,0,正常还款中,2017/2/23,4.52,0.91,2017/3/23,4.61,0.82
282,25592024,5000,12,22.0,2016/11/23,C,普通,否,23,男,未成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,1.0,4000.0,1356.62,4,0,55,3,3,12.64,2.8,42.36,3.97,0,正常还款中,2017/2/19,4.29,0.86,2017/3/22,4.37,0.78
283,27622015,3814,6,20.0,2016/12/14,C,其他,否,22,男,未成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,1.0,5500.0,4185.96,3,0,58,2,2,18.69,1.78,39.31,1.64,0,正常还款中,2017/2/12,9.42,0.82,2017/3/14,9.59,0.65
284,20722448,6000,6,18.0,2016/9/25,B,APP闪电,否,49,女,未成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,1.0,3500.0,0.0,6,0,50,3,6,50.0,2.65,0.0,0.0,0,已还清,2016/10/11,8.65,0.12,,,
285,9992851,4500,12,20.0,2016/3/28,C,APP闪电,是,20,女,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0.0,0.0,0.0,0,0,50,7,8,32.18,4.86,17.82,0.7,0,正常还款中,2016/10/18,4.26,0.37,2016/12/28,4.33,0.3
286,3863847,5500,12,22.0,2015/8/28,D,普通,是,33,女,成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,0.0,0.0,0.0,0,0,10,12,7,10.0,0.86,0.0,0.0,0,已还清,2016/3/4,5.3,0.0,,,
287,7488864,2000,12,20.0,2016/1/13,C,其他,否,37,男,成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,2.0,7000.0,4422.66,5,0,50,12,12,50.0,5.56,0.0,0.0,0,已还清,2016/12/19,4.61,0.02,,,
288,17947544,2399,12,22.0,2016/8/18,C,普通,否,27,男,成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,6.0,25664.0,7012.76,27,6,55,2,2,8.35,1.94,46.65,4.83,0,正常还款中,2016/10/21,4.22,0.93,2016/11/18,4.29,0.86
289,19246619,3624,12,22.0,2016/9/6,C,其他,否,24,男,未成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,5.0,10484.0,5875.2,11,8,55,2,2,8.35,1.94,46.65,4.83,0,正常还款中,2016/10/13,4.22,0.93,2016/12/5,4.29,0.86
290,24483127,6000,12,20.0,2016/11/10,C,其他,否,22,女,未成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,1.0,5000.0,2561.97,3,0,58,1,1,4.4,0.97,53.6,5.5,0,正常还款中,2016/12/3,4.4,0.97,2017/1/10,4.48,0.89
291,7636887,7000,12,22.0,2016/1/14,C,其他,否,27,女,成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,2.0,2700.0,847.2,5,0,100,10,5,100.0,7.72,0.0,0.0,0,已还清,2016/6/13,69.08,1.24,,,
292,2404110,4000,6,11.0,2015/5/10,AA,普通,是,33,男,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0.0,0.0,0.0,0,0,500,6,6,500.0,16.12,0.0,0.0,0,已还清,2015/11/10,85.26,0.76,,,
293,15532101,2150,12,18.0,2016/7/12,B,其他,否,35,女,成功认证,未成功认证,成功认证,未成功认证,未成功认证,未成功认证,1.0,5000.0,3048.19,5,0,50,3,3,11.67,2.08,38.33,2.92,0,正常还款中,2016/10/12,3.95,0.64,2016/11/12,4.01,0.57
294,13819635,3922,6,18.0,2016/6/19,B,APP闪电,否,25,男,未成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,1.0,8005.0,4082.01,3,0,50,3,3,24.44,1.88,25.56,0.77,0,正常还款中,2016/9/17,8.27,0.5,2016/10/19,8.39,0.39
295,21524009,6551,12,16.0,2016/10/7,A,APP闪电,否,24,男,未成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,1.0,5000.0,3048.19,5,0,50,1,1,3.86,0.67,46.14,3.76,0,正常还款中,2016/11/6,3.86,0.67,2016/12/7,3.93,0.61
296,2044981,30000,12,18.0,2015/4/4,C,其他,否,31,女,成功认证,成功认证,成功认证,成功认证,未成功认证,未成功认证,18.0,68838.0,8008.96,64,10,100,12,1,7.66,1.5,92.34,8.42,577,逾期中,2015/5/15,7.66,1.5,2015/6/4,7.78,1.38
