3533456,56797931,4700,5700,2,2018/3/1 13:18
3533457,63625109,8280,8780,9,2018/3/1 13:22
3533458,68254312,4700,3700,2,2018/3/1 13:29
3533459,40252982,5000,5000,4,2018/3/1 13:31
3533460,44517056,7600,7600,3,2018/3/1 13:31
3533461,58647039,9601,10101,11,2018/3/1 13:33
3533462,40179747,9700,10200,2,2018/3/1 13:46
3533463,55942873,4000,5000,4,2018/3/1 13:49
3533464,71520607,2700,1700,2,2018/3/1 13:50
3533465,50794923,-200,8600,2,2018/3/1 13:53
3533466,65761876,5500,5500,2,2018/3/1 13:54
3533467,64774699,4800,4800,13,2018/3/1 14:07
3533468,36520478,7700,8000,10,2018/3/1 14:08
3533469,56381517,8100,8600,3,2018/3/1 14:14
3533470,32693117,9201,9701,3,2018/3/1 14:16
3533471,20524020,8400,8400,5,2018/7/31 14:23
3533472,81431663,4300,4800,4,2018/7/31 14:49
3533473,84463017,14700,14700,2,2018/7/31 14:54
3533474,42218182,7500,7500,5,2018/7/31 15:20
3533475,49338955,5500,5500,2,2018/7/31 15:27
3533476,50719927,5700,5700,2,2018/7/31 15:51
3533477,31136726,5500,5500,2,2018/7/31 15:54
3533478,25254133,9900,9900,4,2018/7/31 15:55
3533479,26083985,9700,9700,4,2018/7/31 15:59
3533480,78457541,6100,6100,3,2019/4/27 2:29
3533481,69141303,5700,5700,3,2019/4/27 2:54
3533482,21803338,4700,3700,2,2019/4/27 2:59
3533483,43291816,3950,4950,5,2019/4/27 3:09
3533484,50986198,5500,5500,3,2019/4/27 4:16
3533485,55875237,6100,6100,4,2019/4/27 4:45
3533486,68011034,18700,18700,5,2019/4/27 5:24
3533487,40765395,5600,5600,5,2019/4/27 6:40
3533488,102700957,5300,5300,3,2019/4/27 7:05
3533489,102975938,9200,9200,3,2019/4/27 7:12
3533490,98522039,5800,5800,3,2019/4/27 7:20
3533491,103281678,5600,5600,3,2019/4/27 7:39
3533492,65906276,5500,5500,2,2019/4/27 7:42
3533493,82610289,5201,6201,5,2019/4/27 7:45
3533494,103281194,2380,1380,2,2019/4/27 8:04
3533495,101179693,5600,5600,3,2019/4/27 8:11
3533496,101725631,8500,8500,4,2019/4/27 8:28
3533497,49325542,6800,6800,2,2019/4/27 8:44
3533498,103253090,20200,20200,7,2019/4/27 9:01
3533499,80097730,4900,4900,6,2019/4/27 10:28
3533500,72403602,5500,5500,2,2019/4/27 10:30
3533501,85825525,10800,10800,6,2019/4/27 10:37
3533502,77483363,6600,6600,3,2019/4/27 10:54
3533503,77449344,7600,7600,3,2019/4/27 11:41
3533504,65890400,2600,1600,2,2019/4/27 12:01
3533505,103291327,7400,7400,3,2019/4/27 12:15
3533506,79003125,5700,5700,2,2019/4/27 12:31
3533507,95571414,4700,3700,2,2019/4/27 12:38
3533508,103280283,4700,3700,2,2019/4/27 12:57
3533509,101760498,5500,5500,2,2019/4/27 13:03
3533510,98932026,5300,5300,3,2019/4/27 13:23
3533511,35025082,6800,6800,2,2019/4/27 13:37
3533512,103268359,5500,5500,2,2019/4/27 13:52
3533513,103092049,4700,3700,2,2019/4/27 13:56
3533514,94864953,4300,5300,3,2019/4/27 14:44
3533515,103204043,5700,4700,2,2019/4/27 14:51
3533516,74093147,9600,9600,6,2019/4/27 14:55
3533517,103238618,4700,3700,2,2019/4/27 15:10
3533518,9471488,7600,7600,3,2019/4/27 15:12
3533519,103262848,6100,6100,6,2019/4/27 15:43
3533520,72510126,6800,6800,2,2019/4/27 16:00
3533522,58776648,7800,7800,3,2019/4/27 17:29
3533523,103266897,8400,8400,3,2019/4/27 21:09
3533524,58843803,4700,3700,2,2019/4/27 22:02
3533525,35599805,5700,5700,5,2019/4/27 23:07
3533526,79761164,5100,5100,4,2019/4/27 23:19
3533527,81108862,5700,5700,2,2019/4/28 0:28
3533528,88744690,6250,6250,4,2019/4/28 0:34
3533529,101122121,5500,5500,3,2019/4/28 0:44
3533530,50957881,5100,5100,3,2019/4/28 0:54
3533531,22520335,5100,5100,3,2019/4/28 1:10
3533532,53237498,5700,4700,2,2019/4/28 2:15
3533533,59887063,5500,5500,2,2019/4/28 3:18
3533534,25162311,5500,5500,2,2019/4/28 3:20
3533535,94304233,5600,5600,3,2019/4/28 3:51
3533536,27584515,5501,5501,3,2019/4/28 3:59
3533537,76832117,5500,5500,2,2019/4/28 4:16
3533538,83853848,30800,30800,8,2019/4/28 5:00
3533539,96727560,3800,4800,4,2019/4/28 5:27
3533540,95940577,21500,21500,5,2019/4/28 6:03
3533541,41391431,2900,1900,2,2019/4/28 6:35
3533542,58386076,5050,5050,3,2019/4/28 7:00
3533543,56490964,5500,5500,2,2019/4/28 7:13
3533545,70221755,10600,10600,3,2018/3/1 14:16
3533546,70362420,5300,5300,3,2018/3/1 14:17
3533547,40265715,8940,9440,9,2018/3/1 14:19
3533548,59875418,5500,5500,2,2018/3/1 14:23
3533549,60247154,5500,5500,2,2018/3/1 14:24
3533550,59293200,5200,5200,3,2018/3/1 14:30
3533551,68340248,9600,9600,3,2018/3/1 14:30
3533552,51882274,6500,6500,3,2018/3/1 14:31
3533553,26956646,4300,5300,3,2018/3/1 14:31
3533554,45019688,5700,5700,2,2018/3/1 14:35
3533555,51761770,5700,4700,2,2018/3/1 14:50
3533556,56817579,6600,6600,3,2018/3/1 14:58
3533557,54056395,2300,1300,3,2018/3/1 15:00
3533558,59362265,5300,5600,3,2018/3/1 15:09
3533559,55142947,5600,5600,3,2018/3/1 15:10
3533560,58740195,8700,9700,2,2018/3/1 15:12
3533561,60261159,8190,8690,13,2018/3/1 15:14
3533562,54474554,11801,12301,5,2018/3/1 15:22
3533563,48217280,7200,7500,4,2018/3/1 15:21
3533564,61984094,5120,5420,7,2018/3/1 15:22
3533565,53180833,5500,5500,2,2018/3/1 15:23
3533566,65325344,5500,5500,2,2018/3/1 15:26
3533567,10704961,5700,5700,2,2018/3/1 15:29
3533568,2550215,8701,9701,3,2018/3/1 15:38
3533570,33192155,11700,12700,2,2018/3/1 15:40
3533571,44837050,8600,8600,3,2018/3/1 15:42
3533572,62937204,9100,9100,4,2018/3/1 15:46
3533573,9858217,12200,12700,2,2018/3/1 15:46
3533574,7615435,6000,6300,4,2018/3/1 15:46
3533575,52262206,7400,8400,3,2018/3/1 15:47
3533576,53494070,4870,4870,4,2018/3/1 15:48
3533577,44116591,5500,5500,2,2018/3/1 15:57
3533578,56279488,5940,6240,9,2018/3/1 16:03
3533579,53765163,6490,7490,5,2018/3/1 16:03
3533580,61442568,10000,10000,4,2018/3/1 16:12
3533581,60769984,5900,5900,3,2018/3/1 16:13
3533582,72445522,4600,3600,2,2018/3/1 16:12
3533583,62691301,5020,5320,7,2018/3/1 16:17
3533584,66670746,5180,5180,4,2018/3/1 16:30
3533585,50141341,7300,7600,3,2018/3/1 16:38
3533586,64708059,11200,11500,3,2018/3/1 16:41
3533587,43983894,4850,4850,3,2018/3/1 16:59
3533588,60567630,13700,13700,2,2018/3/1 17:07
3533589,54898114,5200,5500,2,2018/3/1 17:19
3533590,68683609,1700,3700,2,2018/3/1 22:01
3533591,52075465,7050,7350,10,2018/3/1 22:31
3533592,43140718,4970,4970,3,2018/3/1 22:57
3533593,19026437,5700,4700,2,2018/3/1 23:09
3533594,19026437,5700,4700,2,2018/3/1 23:11
3533595,65457516,16000,16300,6,2018/3/1 23:11
3533596,70338281,3900,4900,4,2018/3/1 23:22
3533597,23052031,5150,5450,4,2018/3/1 23:24
3533598,68697078,11200,11200,3,2018/3/1 23:37
3533599,70878984,7600,7600,3,2018/3/1 23:44
3533600,59959765,5700,4700,2,2018/3/1 23:49
3533601,40818992,6200,6200,3,2018/3/2 0:03
3533602,45016599,5500,4500,2,2018/3/2 0:52
3533603,71953264,13700,13700,2,2018/3/2 0:58
3533604,72465811,6100,6100,3,2018/3/2 1:10
3533605,55761902,13200,13700,2,2018/3/2 1:10
3533606,11254525,5700,4700,2,2018/3/2 1:10
3533607,52653810,10200,10200,2,2018/3/2 1:11
3533608,11245734,16700,17700,7,2018/3/2 1:14
3533609,39185803,5100,5100,3,2018/3/2 1:24
3533610,61573092,4091,5091,8,2018/3/2 1:30
3533611,41579364,4875,4875,3,2018/3/2 1:30
3533612,67501878,5100,5100,3,2018/3/2 1:41
3533613,52300432,5300,5600,5,2018/3/2 1:42
3533614,46442092,8500,8500,3,2018/3/2 1:44
3533615,71850616,6200,6200,3,2018/3/2 1:55
3533616,62286365,4950,5950,5,2018/3/2 1:56
3533617,40400013,4740,5740,8,2018/3/2 1:59
3533618,33678334,9500,10000,4,2018/3/2 2:02
3533619,44968421,5700,6000,9,2018/3/2 2:11
3533620,37176665,5700,5700,2,2018/3/2 2:11
3533621,12086932,5700,5700,2,2018/3/2 2:13
3533622,37216969,6400,6400,3,2018/3/2 2:23
3533623,49749237,9200,9700,2,2018/3/2 2:30
3533624,38278179,5750,5750,6,2018/3/2 2:31
3533625,72104853,5300,5600,3,2018/3/2 2:32
3533626,50296844,13601,14601,4,2018/3/2 2:34
3533627,61136729,5480,5780,5,2018/3/2 2:45
3533628,71945630,5651,5951,8,2018/3/2 2:49
3533629,39904371,5150,5150,3,2018/3/2 2:51
3533630,71395432,10100,10600,8,2018/3/2 2:56
3533631,52893745,5300,5600,3,2018/3/2 2:57
3533632,69805893,15950,16950,10,2018/3/2 2:59
3533633,52670681,5500,5500,3,2018/3/2 3:01
3533634,71548907,9800,10300,5,2018/3/2 3:04
3533635,31610422,13700,13700,2,2018/3/2 3:05
3533636,69632647,5500,5500,2,2018/3/2 3:06
3533637,72259331,5900,5900,4,2018/3/2 3:07
3533638,63762565,15200,16200,3,2018/3/2 3:10
3533639,71696694,5700,4700,2,2018/3/2 3:12
3533640,66980820,8100,8600,5,2018/3/2 3:26
3533641,37060913,6700,7000,4,2018/3/2 3:28
3533642,63131796,10000,10000,2,2018/3/2 3:40
3533643,60774752,18400,19400,5,2018/3/2 3:45
3533644,39792424,6000,6000,4,2018/3/2 3:47
3533645,70666587,5200,5500,9,2018/3/2 3:48
3533646,56622157,7720,9700,2,2018/3/7 11:59
3533647,73148481,8600,8600,3,2018/3/7 12:01
3533648,69034213,3872,4890,7,2018/3/7 12:01
3533649,72178726,5560,7000,4,2018/3/7 12:02
3533650,31668461,5700,4700,2,2018/3/7 12:03
3533651,65972236,5400,6800,3,2018/3/7 12:03
3533652,57326091,5952,7490,6,2018/3/7 12:13
3533653,65095903,8560,10750,11,2018/3/7 12:40
3533654,34366582,4920,6200,3,2018/3/7 12:22
3533655,5085423,15150,16150,5,2018/3/7 12:23
3533656,73175821,4700,3700,2,2018/3/7 12:26
3533657,63630722,4700,3700,2,2018/3/7 12:34
3533658,72952468,5700,5700,2,2018/3/7 12:37
3533659,50017792,4840,4840,4,2018/3/7 12:37
3533660,73089539,9500,10000,2,2018/3/7 12:39
3533661,47014744,7600,7600,3,2018/3/7 12:40
3533662,17022189,3920,3700,2,2018/3/7 12:45
3533663,70613584,9640,12100,5,2018/3/7 12:51
3533664,36915228,5680,5680,12,2018/3/7 12:52
3533665,40881688,8520,10700,4,2018/3/7 12:52
3533666,58872549,15250,16250,11,2018/3/7 13:12
3533667,62122947,3800,4800,3,2018/3/7 12:53
3533668,26065134,5800,7300,5,2018/3/7 12:55
3533669,73138520,8301,8801,5,2018/3/7 13:05
3533670,64079648,4590,5090,12,2018/3/7 13:15
3533671,52173629,3960,5000,9,2018/3/7 13:16
3533672,15939933,11200,11200,3,2019/4/28 8:08
3533673,72635972,5500,5500,3,2019/4/28 8:12
3533674,19907505,10600,10600,3,2019/4/28 9:40
3533675,96088626,3700,2700,2,2019/4/28 9:55
3533676,31440689,5900,5900,3,2019/4/28 9:55
3533677,98353154,14700,14700,2,2019/4/28 10:04
3533678,40593123,5600,5600,3,2019/4/28 10:19
3533679,87070941,19600,19600,3,2019/4/28 10:31
3533680,43693603,7100,7100,3,2019/4/28 10:33
3533681,103328106,5500,5500,2,2019/4/28 10:58
3533682,101851544,5500,5500,2,2019/4/28 11:36
3533683,52837628,4700,3700,2,2019/4/28 12:42
3533684,93780666,4500,5500,2,2019/4/28 12:43
3533685,96498104,5200,5200,4,2019/4/28 12:45
3533686,94682982,4100,5100,4,2019/4/28 12:45
3533687,26424232,100,5100,4,2019/4/28 12:48
3533688,93291403,6100,6100,3,2019/4/28 13:39
3533689,43607976,5500,5500,2,2019/4/28 14:10
3533690,67056420,4260,5260,7,2019/4/28 14:12
3533691,36158421,5500,5500,2,2019/4/28 14:15
3533692,103231991,5500,5500,2,2019/4/28 14:48
3533693,62880448,5300,5300,3,2019/4/28 15:02
3533694,87700497,5700,4700,2,2019/4/28 15:08
3533695,61748506,8600,8600,3,2019/4/28 15:22
3533696,102205130,7600,7600,3,2019/4/28 16:02
3533697,102939806,4700,3700,2,2019/4/28 16:12
3533698,47446475,4700,3700,2,2019/4/28 16:13
3533699,71070577,4700,3700,2,2019/4/28 21:07
3533700,78612794,4700,3700,2,2019/4/28 23:28
3533701,82550588,5500,4500,2,2019/4/28 23:58
3533702,87833813,5700,4700,2,2019/4/29 1:45
3533703,51423951,4800,4800,3,2019/4/29 2:16
3533704,76322460,5000,5000,3,2019/4/29 2:16
3533705,83996696,5901,5901,4,2019/4/29 3:27
3533706,103356369,14700,14700,2,2019/4/29 3:37
3533707,81644251,5050,5050,3,2019/4/29 3:38
3533708,57935139,9700,9700,2,2018/3/2 3:50
3533709,70588298,6400,6700,2,2018/3/2 3:53
3533710,49606197,4800,5800,4,2018/3/2 3:54
3533711,57181648,10800,10800,4,2018/3/2 3:57
3533712,57535496,13700,13700,2,2018/3/2 4:02
3533713,48608615,6350,6350,5,2018/3/2 4:02
3533714,52568423,4300,4800,4,2018/3/2 4:06
3533715,56916919,4490,5490,5,2018/3/2 4:28
3533716,48958371,9750,10250,9,2018/3/2 4:34
3533717,35919890,7600,7900,3,2018/3/2 4:35
3533718,15852022,19400,20400,3,2018/3/3 4:08
3533719,72198187,9201,9701,3,2018/3/2 4:38
3533720,13546525,5050,5050,4,2018/3/2 4:42
3533721,71546030,5340,5340,7,2018/3/2 4:45
3533722,62250254,4800,4800,4,2018/3/2 4:49
3533723,20520000,13700,13700,5,2018/3/2 4:55
3533724,46164597,200,10200,2,2018/3/2 4:56
3533725,24601443,5900,6200,3,2018/3/2 4:56
3533726,30055157,4700,3700,2,2018/3/2 4:56
3533727,69096677,16550,17550,9,2018/3/2 4:59
3533728,26599016,5080,5080,8,2018/3/2 5:00
3533729,11929846,9700,9700,2,2018/3/2 5:06
3533730,38817292,4850,4850,5,2018/3/2 5:07
3533731,20462326,7200,7500,3,2018/3/2 5:16
3533733,70189288,8600,9100,4,2018/3/2 5:26
3533734,37084606,5600,5600,3,2018/3/2 5:27
3533735,56102647,9200,9700,2,2018/3/2 5:36
3533736,53665084,5590,5890,6,2018/3/2 5:46
3533737,27763584,3800,4800,3,2018/3/2 5:55
3533738,37490089,6400,6400,3,2018/3/2 5:56
3533739,10949947,10000,10000,2,2018/3/2 6:03
3533740,34674217,9500,10000,2,2018/3/2 6:13
3533741,16500675,4700,3700,2,2018/3/2 6:16
3533742,19691332,6300,6600,3,2018/3/2 6:22
3533743,61219049,3200,2200,2,2018/3/2 6:25
3533744,71573536,16650,17650,14,2018/3/2 6:26
3533745,62468735,5450,5750,4,2018/3/2 6:32
3533746,41218797,5500,5500,2,2018/3/2 6:32
3533747,40785161,12300,13300,7,2018/3/2 6:35
3533748,34304615,8200,8500,4,2018/3/2 6:36
3533749,15849584,3800,4800,5,2018/3/2 6:39
3533750,67725449,5300,5300,3,2018/3/2 6:40
3533751,50338655,6600,6600,3,2018/3/2 6:41
3533752,41671714,9500,10000,2,2018/3/2 6:45
3533753,10854131,32900,33900,7,2018/3/2 6:57
3533754,24304409,5500,5500,2,2018/3/2 6:59
3533755,53202387,2700,1700,2,2018/3/2 7:15
3533756,25166218,4800,4800,3,2018/3/2 7:17
3533757,61923890,9700,10200,2,2018/3/2 7:21
3533758,63884227,5500,5500,3,2018/3/2 7:31
3533759,69164611,17600,17600,3,2018/3/2 7:31
3533760,39580313,10000,10000,2,2018/3/2 7:32
3533761,58471478,7750,8050,5,2018/3/2 7:35
3533762,66473404,5000,5300,3,2018/3/2 7:56
3533763,44455636,10600,10900,5,2018/3/2 8:03
3533764,52081071,4800,4800,5,2018/3/2 8:04
3533765,63588222,9400,9900,4,2018/3/2 8:04
3533766,66620957,5500,5500,2,2018/3/2 8:08
3533767,63382257,8100,8600,8,2018/3/2 8:12
3533768,57603219,6300,6600,3,2018/3/2 8:14
3533769,54869289,22000,22000,2,2018/3/2 8:15
3533770,65909257,5100,5100,3,2018/3/2 8:20
3533771,16346175,5700,4700,2,2018/3/2 8:23
3533772,72290716,5200,5500,2,2018/3/2 8:53
3533773,69185154,9202,9702,4,2018/3/2 9:56
3533774,68128542,8700,9700,2,2018/3/3 7:54
3533775,57408457,5600,5600,3,2018/3/2 9:02
3533776,65446693,4900,5900,9,2018/3/2 9:01
3533777,23442585,5090,5090,6,2018/3/2 9:14
3533778,41213335,5500,5500,2,2018/3/2 9:07
3533779,72588509,5900,5900,3,2018/3/2 9:10
3533780,55210248,3990,4990,6,2018/3/2 9:13
3533781,33333963,4850,4850,4,2018/3/2 9:25
3533782,12267017,5200,5500,2,2018/3/2 9:38
3533783,56064832,5700,6000,7,2018/3/2 9:42
3533784,53487631,4700,5700,2,2018/3/2 9:43
3533785,47285224,6700,6700,4,2018/3/2 9:44
3533786,68417829,4200,5200,7,2018/3/2 9:44
3533787,70523866,9200,9700,2,2018/3/2 9:45
3533788,41502720,12400,12900,3,2018/3/2 9:58
3533789,42865828,8200,9700,2,2018/3/2 9:59
3533790,47845990,5200,5200,6,2018/3/2 10:20
3533791,58866991,8700,9700,2,2018/3/2 10:04
3533792,22502928,4601,5601,4,2018/3/2 10:09
3533793,34696849,9500,10000,2,2018/3/2 10:11
3533794,55351338,5640,5940,7,2018/3/2 10:18
3533795,58692518,12200,12700,2,2018/3/2 10:17
3533796,60809155,9200,9700,2,2018/3/2 10:21
3533797,72337990,12400,12400,4,2018/3/2 10:27
3533798,56626871,16500,17500,6,2018/3/2 10:30
3533799,68829368,5100,5400,5,2018/3/2 10:45
3533800,59938755,4850,4850,6,2018/3/2 10:49
3533801,42766301,9700,9700,6,2018/3/2 10:51
3533802,45842065,7600,8600,3,2018/3/2 10:52
3533803,71217368,15480,15480,16,2018/3/2 10:58
3533804,54754639,9700,10000,2,2018/3/2 11:06
3533805,72339945,4700,3700,2,2018/3/2 11:09
3533806,59897845,2400,1400,2,2018/3/2 11:21
3533807,19265653,2500,1500,2,2018/3/2 11:23
3533808,54499210,5250,6250,6,2018/3/2 11:25
3533809,26138889,5050,6050,9,2018/3/2 11:30
3533810,10461772,13200,13700,2,2018/3/2 11:40
3533811,58577550,15600,16600,3,2018/3/2 11:42
3533812,72601208,5700,6000,4,2018/3/2 11:54
3533813,68743926,4800,4800,4,2018/3/2 11:54
3533814,72413510,7520,7820,7,2018/3/2 11:55
3533815,59786785,13400,13400,5,2018/3/2 12:03
3533816,39269276,13550,14050,11,2018/3/2 12:04
3533817,9284412,7590,7890,8,2018/3/2 12:11
3533818,55504116,5700,5700,2,2018/3/2 12:15
3533819,72597434,5700,4700,2,2018/3/2 12:23
3533820,66706211,10900,11400,6,2018/3/2 12:29
3533821,62125774,5200,4700,2,2018/3/2 12:30
3533822,41066491,4700,3700,2,2018/3/2 12:39
3533823,48214495,5600,5600,5,2018/3/2 12:42
3533824,70653317,5000,4300,6,2018/3/2 12:47
3533825,64357202,5200,5500,2,2018/3/2 13:01
3533826,67550871,17400,17400,5,2019/4/29 4:10
3533827,68848489,3700,3700,2,2019/4/29 4:18
3533828,95838556,5700,4700,2,2019/4/29 4:42
3533829,42928196,5050,5050,3,2019/4/29 4:43
3533830,85643181,4700,3700,2,2019/4/29 5:12
3533831,56065895,5140,5140,10,2019/4/29 5:38
3533832,99528215,5300,5300,3,2019/4/29 5:57
3533833,43291816,3800,4800,3,2019/4/29 8:00
3533834,88928398,4900,4900,4,2019/4/29 8:38
3533835,69465916,9600,9600,3,2019/4/29 8:45
3533836,89769147,5500,5500,2,2019/4/29 8:56
3533837,43547602,5500,5500,2,2019/4/29 8:59
3533838,52848828,5050,5050,3,2019/4/29 10:39
3533839,91849421,5500,5500,2,2019/4/29 11:16
3533840,96358022,2600,1600,3,2019/4/29 12:32
3533841,102294666,9980,9980,6,2019/4/29 12:41
3533842,14030571,5500,5500,2,2019/4/29 13:11
3533843,66977924,8200,8200,6,2019/4/29 13:30
3533844,102577197,5700,4700,2,2019/4/29 13:50
3533845,89194438,6400,6400,4,2019/4/29 14:04
3533846,81306514,5800,6800,4,2019/4/29 14:27
3533847,66086207,5500,5500,3,2019/4/29 15:44
3533848,75864094,6700,6700,2,2019/4/29 15:50
3533849,103383505,4700,3700,2,2019/4/29 16:14
3533850,103384218,5500,5500,2,2019/4/29 17:08
3533851,93536085,5500,5500,2,2019/4/29 22:28
3533852,63880692,4700,5700,2,2019/4/29 23:15
3533853,99459956,7600,7600,3,2019/4/29 23:40
3533854,70884629,8600,8600,3,2019/4/30 0:20
3533855,17251426,5202,5202,7,2019/4/30 0:33
3533856,42104983,5500,5500,3,2019/4/30 2:55
3533857,102688813,5500,5500,2,2019/4/30 3:08
3533858,45703650,4900,5900,3,2019/4/30 3:23
3533859,74558856,5500,5500,2,2019/4/30 3:26
3533860,103393473,4700,3700,2,2019/4/30 3:43
3533861,71655903,14700,14700,2,2019/4/30 4:30
3533862,14958538,7500,7500,3,2019/4/30 5:00
3533863,100752059,4501,5501,6,2019/4/30 6:53
3533864,59586251,10040,10040,7,2019/4/30 7:53
3533865,45770135,11200,11200,7,2019/4/30 8:02
3533866,71097095,17300,17300,7,2019/4/30 8:12
3533867,103345051,5700,4700,2,2019/4/30 8:16
3533868,97974646,3700,2700,2,2019/4/30 8:29
3533869,77455927,4700,3700,2,2019/4/30 8:40
3533870,32315060,6600,6600,5,2019/4/30 8:46
3533871,92736010,15301,16301,4,2019/5/1 5:57
3533872,44018032,16400,16400,8,2019/4/30 9:42
3533873,84267698,5500,4500,2,2019/4/30 9:43
3533874,97462949,6700,6700,2,2019/4/30 9:52
3533875,96546967,3800,4800,3,2019/4/30 10:46
3533876,58096061,4900,4900,3,2019/4/30 10:40
3533877,72513477,3950,4950,8,2019/4/30 12:00
3533878,87191994,5500,5500,2,2019/4/30 12:00
3533879,77759953,8002,8002,5,2019/4/30 13:03
3533880,103410433,4700,3700,2,2019/4/30 12:22
3533881,80237899,8300,8300,3,2019/4/30 12:32
3533882,58098642,11400,11400,5,2019/4/30 12:56
3533883,98027100,12000,12000,8,2019/4/30 13:07
3533884,94276212,4820,5820,7,2019/4/30 13:38
3533885,56891033,7800,8800,3,2019/4/30 13:38
3533886,82759084,10600,10600,3,2019/4/30 13:58
3533887,34052416,5000,5000,6,2019/4/30 14:17
3533888,55702941,5500,5500,3,2019/4/30 14:28
3533889,72681611,2400,1400,2,2019/4/30 14:31
3533890,64340635,7400,7400,3,2019/4/30 14:36
3533891,65192731,11200,11200,4,2019/4/30 14:46
3533892,60128458,7100,7100,3,2019/4/30 14:57
3533893,82634602,5500,6500,3,2019/4/30 15:23
3533894,39167426,4251,5251,6,2019/4/30 15:55
3533895,57332503,5500,5500,3,2018/3/2 12:55
3533896,71862787,9100,9600,3,2018/3/2 12:59
3533897,72071738,13200,13700,2,2018/3/2 13:11
3533898,56222439,5050,5350,10,2018/3/2 13:03
3533899,26095721,9200,9700,2,2018/3/2 13:11
3533900,71817097,16440,17440,10,2018/3/2 13:12
3533901,36419470,6950,6950,7,2018/3/2 13:13
3533902,42141564,2800,1800,3,2018/3/2 13:15
3533903,43630343,5500,5800,5,2018/3/2 13:18
3533904,57986366,2200,1200,2,2018/3/2 13:25
3533905,62087798,5600,5600,3,2018/3/2 13:26
3533906,71273191,9200,9700,2,2018/3/2 13:27
3533907,72526802,5700,5700,2,2018/3/2 13:31
3533908,72482702,6500,6800,4,2018/3/2 13:31
3533909,19632778,9200,9700,2,2018/3/2 13:32
3533910,57313740,5500,5500,4,2018/3/2 13:36
3533911,23932575,5000,5300,3,2018/3/2 13:37
3533912,32031118,11650,12150,5,2018/3/2 13:41
3533913,54764675,5200,5500,3,2018/3/2 13:44
3533914,65370660,9020,9520,8,2018/3/2 13:50
3533915,43110777,5530,5530,8,2018/3/2 13:55
3533916,40132214,4140,5140,6,2018/3/2 13:56
3533917,72483929,5200,5500,5,2018/3/2 13:57
3533918,19747127,9700,10200,2,2018/3/2 14:01
3533919,7274842,4600,3600,3,2018/3/2 14:02
3533920,70725886,5300,5300,3,2018/3/2 14:08
3533921,67705448,4700,3700,2,2018/3/2 14:13
3533922,69487924,3200,6200,3,2018/3/2 14:12
3533923,68070615,5300,5300,3,2018/3/2 14:12
3533924,70362785,15710,16710,22,2018/3/2 14:14
3533925,72584802,5600,5900,4,2018/3/2 14:13
3533926,70485724,3800,4800,11,2018/3/2 14:16
3533927,71839988,18650,19650,7,2018/3/2 14:25
3533928,27553017,4840,5840,5,2018/3/2 14:26
3533929,64489445,5490,5790,6,2018/3/2 14:30
3533930,65367479,2300,1300,2,2018/3/2 14:33
3533931,48063728,4500,5500,10,2018/3/3 3:20
3533932,62946715,9200,9700,2,2018/3/2 14:41
3533933,50504771,3700,2700,2,2018/3/2 14:40
3533934,13662379,5400,5400,3,2018/3/2 14:43
3533935,65350530,5700,5700,2,2018/3/2 14:45
3533936,40922777,6800,6800,3,2018/3/2 14:45
3533937,26839502,5401,5701,3,2018/3/2 14:47
3533938,65819733,4300,3300,2,2018/3/2 14:50
3533939,72451422,5500,5500,3,2018/3/2 14:54
3533940,69051949,5150,5450,6,2018/3/2 15:01
3533941,37083318,9200,9700,2,2018/3/2 15:01
3533942,72613510,12190,12190,5,2018/3/2 15:10
3533943,67538581,4800,4800,7,2018/3/2 15:12
3533944,27853008,14900,15900,4,2018/3/2 15:15
3533945,61213662,9400,9400,4,2018/3/2 15:23
3533946,54721308,5000,5300,3,2018/3/2 15:24
3533947,67808517,5430,5730,11,2018/3/2 15:25
3533948,72388761,7300,7600,3,2018/3/2 15:26
3533949,15135619,5700,5700,2,2018/3/2 15:28
3533950,43691379,5500,5500,3,2018/3/2 15:28
3533951,58425079,4810,4810,8,2018/3/2 15:50
3533952,67421378,7400,7400,3,2018/3/2 15:55
3533953,71366219,10000,10000,2,2018/3/2 15:57
3533954,21815212,5080,5380,6,2018/3/2 15:59
3533955,70054830,9700,9700,2,2018/3/2 16:06
3533956,71150843,4100,5100,3,2018/3/2 16:07
3533957,47036280,7600,7600,4,2018/3/2 16:08
3533958,15882315,4800,4800,6,2018/3/2 16:16
3533959,61524317,5500,5500,2,2018/3/2 16:21
3533960,37645029,10000,10000,2,2018/3/2 16:32
3533961,33343699,5800,5800,4,2018/3/2 16:40
3533962,47563584,12000,12500,6,2018/3/2 16:48
3533963,45398086,6200,6200,3,2018/3/2 17:01
3533964,30141257,10000,10000,2,2018/3/2 17:26
3533965,55387166,8400,8900,6,2018/3/2 22:25
3533966,44179020,7100,7100,3,2018/3/2 22:34
3533967,72187693,11280,11780,9,2018/3/2 22:44
3533968,34684371,15850,16350,6,2018/3/2 23:06
3533969,14792974,2700,5700,2,2018/3/2 23:13
3533970,72621354,6100,6400,3,2018/3/2 23:33
3533971,48787150,8200,8500,4,2018/3/2 23:38
3533972,39863740,5500,5500,2,2018/3/2 23:51
3533973,56819791,4700,3700,2,2018/3/3 0:00
3533974,72233319,6090,6390,13,2018/3/3 0:00
3533975,68386106,6450,6450,6,2018/3/3 0:10
3533976,70962418,12400,12400,5,2018/3/3 0:12
3533977,57989330,4000,3000,2,2018/3/3 0:20
